user_id,employee_name,role,email,days_active,total_lifetime_hours,total_activity,login_count,unique_pcs,file_access_count,file_copy_count,removable_uploads,removable_downloads,decoy_access_count,after_hours_activity,weekend_activity,email_sent_count,total_email_size,attachment_count,device_activity_count,device_connect_count,device_disconnect_count,device_unique_pcs,device_after_hours,device_weekend_usage,avg_session_duration,window_7_days,window_30_days,baseline_90_days,login_per_day,avg_active_hours_per_day,device_usage_per_day,file_access_per_day,file_copy_per_day,email_sent_per_day,usb_upload_per_day,usb_download_per_day,device_connect_per_day,device_disconnect_per_day,decoy_access_per_day,activity_per_day,actions_per_hour,avg_email_size,connect_disconnect_ratio,drift_7d_vs_30d,drift_30d_vs_90d,anomaly_score,prediction,risk_score,explanation,prediction_label,severity
DNB2574,Destiny Noel Baxter,SoftwareDeveloper,Destiny.Noel.Baxter@dtaa.com,366.0,1823.0,2089.0,436.0,1.0,36.0,0.0,0.0,0.0,36.0,516.0,15.0,1101.0,238385660.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,244,708,1.19,4.98,0.0,0.1,0.0,3.01,0.0,0.0,0.0,0.0,0.1,5.71,1.15,216517.4,0.0,1.05,1.03,-0.3665281733636463,1,9.730917667506166,,Normal,Low
WGD3156,Wade Graham Durham,ElectricalEngineer,Wade.Graham.Durham@dtaa.com,356.0,1775.0,2076.0,633.0,1.0,14.0,0.0,0.0,0.0,14.0,356.0,0.0,1073.0,231082450.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,238,723,1.78,4.99,0.0,0.04,0.0,3.01,0.0,0.0,0.0,0.0,0.04,5.83,1.17,215361.1,0.0,1.04,0.99,-0.37266831017680574,1,9.73022356648553,,Normal,Low
SLS0834,Silas Laith Sampson,ElectricalEngineer,Silas.Laith.Sampson@dtaa.com,356.0,1821.0,2168.0,621.0,1.0,120.0,0.0,0.0,0.0,120.0,356.0,0.0,1071.0,821769540.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,250,757,1.74,5.12,0.0,0.34,0.0,3.01,0.0,0.0,0.0,0.0,0.34,6.09,1.19,767291.8,0.0,1.11,0.99,-0.372645686978979,1,9.724222733642893,,Normal,Low
GCD1189,Guy Chester Dodson,MechanicalEngineer,Guy.Chester.Dodson@dtaa.com,356.0,1722.0,2171.0,636.0,1.0,84.0,0.0,0.0,0.0,84.0,354.0,0.0,1097.0,915216500.0,945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,241,749,1.79,4.84,0.0,0.24,0.0,3.08,0.0,0.0,0.0,0.0,0.24,6.1,1.26,834290.4,0.0,1.03,0.97,-0.3688185192359956,1,9.723545106151366,,Normal,Low
JDM0165,Jonah Demetrius Mcintyre,WebDeveloper,Jonah.Demetrius.Mcintyre@dtaa.com,356.0,1587.0,1484.0,356.0,1.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,1089.0,481321340.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,222,662,1.0,4.46,0.0,0.11,0.0,3.06,0.0,0.0,0.0,0.0,0.11,4.17,0.94,441984.72,0.0,0.98,1.01,-0.35782265543581365,1,9.723157179116853,,Normal,Low
APC3043,Arthur Perry Combs,ITAdmin,Arthur.Perry.Combs@dtaa.com,356.0,2603.0,4793.0,1374.0,886.0,48.0,0.0,0.0,0.0,48.0,2007.0,0.0,1364.0,542743600.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,397,1208,3.86,7.31,0.0,0.13,0.0,3.83,0.0,0.0,0.0,0.0,0.13,13.46,1.84,397905.88,0.0,1.0,0.99,-0.3847551332616271,1,9.712942451803814,,Normal,Low
HSP1675,Hanae Stella Parker,Technician,Hanae.Stella.Parker@dtaa.com,356.0,1509.0,1371.0,637.0,1.0,11.0,0.0,0.0,0.0,11.0,356.0,0.0,367.0,93764820.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,121,370,1.79,4.24,0.0,0.03,0.0,1.03,0.0,0.0,0.0,0.0,0.03,3.85,0.91,255489.95,0.0,1.03,0.98,-0.3744055259745496,1,9.71017326178132,,Normal,Low
DQS0752,Devin Quincy Sanders,ElectricalEngineer,Devin.Quincy.Sanders@dtaa.com,356.0,1592.0,1809.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1097.0,32829660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,222,676,1.0,4.47,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,5.08,1.14,29926.76,0.0,0.89,0.99,-0.3724900629385138,1,9.682943253161003,,Normal,Low
JCM1803,Jonas Camden Mack,SoftwareDeveloper,Jonas.Camden.Mack@dtaa.com,356.0,1547.0,1830.0,356.0,1.0,42.0,0.0,0.0,0.0,42.0,356.0,0.0,1076.0,854411600.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,224,682,1.0,4.35,0.0,0.12,0.0,3.02,0.0,0.0,0.0,0.0,0.12,5.14,1.18,794062.8,0.0,1.05,0.99,-0.3663043000491261,1,9.677545500214286,,Normal,Low
VBA1395,Victor Blair Ayala,WebDeveloper,Victor.Blair.Ayala@dtaa.com,356.0,1593.0,1837.0,356.0,1.0,61.0,0.0,0.0,0.0,61.0,356.0,0.0,1064.0,821784100.0,857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,226,688,1.0,4.47,0.0,0.17,0.0,2.99,0.0,0.0,0.0,0.0,0.17,5.16,1.15,772353.5,0.0,1.06,0.99,-0.35760391775718,1,9.66769085019041,,Normal,Low
BNC3178,Barrett Nigel Coffey,ElectricalEngineer,Barrett.Nigel.Coffey@dtaa.com,356.0,1620.0,1830.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,1131.0,34191348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,223,684,1.0,4.55,0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,5.14,1.13,30231.08,0.0,0.92,0.98,-0.37242805161343384,1,9.666494667996131,,Normal,Low
KAH2460,Kuame Aristotle Horton,WebDeveloper,Kuame.Aristotle.Horton@dtaa.com,356.0,1617.0,1478.0,356.0,1.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,1080.0,374247400.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,230,687,1.0,4.54,0.0,0.12,0.0,3.03,0.0,0.0,0.0,0.0,0.12,4.15,0.91,346525.38,0.0,1.04,1.0,-0.3575709405603188,1,9.659328669245639,,Normal,Low
RBB0585,Ria Brynne Blackwell,ElectricalEngineer,Ria.Brynne.Blackwell@dtaa.com,356.0,1615.0,1891.0,356.0,1.0,58.0,0.0,0.0,0.0,58.0,356.0,0.0,1121.0,974178370.0,1046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,234,694,1.0,4.54,0.0,0.16,0.0,3.15,0.0,0.0,0.0,0.0,0.16,5.31,1.17,869026.2,0.0,1.02,1.01,-0.3723801145842666,1,9.653779308248673,,Normal,Low
MFD2890,Martena Fay Davenport,Salesman,Martena.Fay.Davenport@dtaa.com,356.0,1870.0,2732.0,632.0,1.0,24.0,0.0,0.0,0.0,24.0,270.0,0.0,1806.0,718163650.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,365,1110,1.78,5.25,0.0,0.07,0.0,5.07,0.0,0.0,0.0,0.0,0.07,7.67,1.46,397654.28,0.0,0.9,0.99,-0.37490564990126024,1,9.636688339454572,,Normal,Low
NOD1261,Noel Odessa Day,ComputerProgrammer,Noel.Odessa.Day@dtaa.com,152.0,723.0,778.0,152.0,1.0,18.0,0.0,0.0,0.0,18.0,152.0,0.0,456.0,253882160.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,253,682,1.0,4.76,0.0,0.12,0.0,3.0,0.0,0.0,0.0,0.0,0.12,5.12,1.08,556759.1,0.0,1.12,1.11,-0.37423682622012855,1,9.614408393917962,,Normal,Low
ARP1144,Abra Rowan Patrick,ElectricalEngineer,Abra.Rowan.Patrick@dtaa.com,356.0,1737.0,2195.0,638.0,1.0,102.0,0.0,0.0,0.0,102.0,356.0,0.0,1099.0,986307140.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,250,751,1.79,4.88,0.0,0.29,0.0,3.09,0.0,0.0,0.0,0.0,0.29,6.17,1.26,897458.75,0.0,1.01,1.0,-0.372215589451737,1,9.610138801443071,,Normal,Low
WVD0570,Whitney Vivien Dejesus,SystemsEngineer,Whitney.Vivien.Dejesus@dtaa.com,356.0,1661.0,2073.0,356.0,1.0,45.0,0.0,0.0,0.0,45.0,582.0,0.0,1090.0,405263230.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,235,686,1.0,4.67,0.0,0.13,0.0,3.06,0.0,0.0,0.0,0.0,0.13,5.82,1.25,371801.12,0.0,1.02,1.03,-0.3704234682556641,1,9.604634298988595,,Normal,Low
BCW3480,Brynne Camille Whitfield,Supervisor,Brynne.Camille.Whitfield@dtaa.com,356.0,1341.0,1066.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,354.0,10673347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,105,312,1.0,3.77,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,2.99,0.79,30150.7,0.0,1.02,1.01,-0.3827413982005804,1,9.597938471785172,,Normal,Low
IUT3421,Illana Urielle Tyler,Salesman,Illana.Urielle.Tyler@dtaa.com,356.0,1884.0,2929.0,649.0,1.0,102.0,0.0,0.0,0.0,102.0,356.0,0.0,1822.0,1404072100.0,1526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,356,1095,1.82,5.29,0.0,0.29,0.0,5.12,0.0,0.0,0.0,0.0,0.29,8.23,1.55,770621.25,0.0,0.91,0.98,-0.37473263938471935,1,9.595067585776334,,Normal,Low
ANB0938,Astra Noelle Browning,Technician,Astra.Noelle.Browning@dtaa.com,356.0,1512.0,1411.0,642.0,1.0,32.0,0.0,0.0,0.0,32.0,358.0,0.0,379.0,259086930.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,124,373,1.8,4.25,0.0,0.09,0.0,1.06,0.0,0.0,0.0,0.0,0.09,3.96,0.93,683606.75,0.0,1.07,1.0,-0.3738603193347646,1,9.58210288411822,,Normal,Low
KSW3237,Kane Slade Watson,ElectricalEngineer,Kane.Slade.Watson@dtaa.com,356.0,1890.0,2100.0,635.0,1.0,37.0,0.0,0.0,0.0,37.0,356.0,0.0,1072.0,522973380.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,243,737,1.78,5.31,0.0,0.1,0.0,3.01,0.0,0.0,0.0,0.0,0.1,5.9,1.11,487848.3,0.0,1.06,0.99,-0.37210225894184445,1,9.580077735317767,,Normal,Low
MDP0161,Michael Darius Perry,ElectricalEngineer,Michael.Darius.Perry@dtaa.com,356.0,1871.0,2179.0,637.0,1.0,82.0,0.0,0.0,0.0,82.0,368.0,0.0,1092.0,842268160.0,937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,237,745,1.79,5.26,0.0,0.23,0.0,3.07,0.0,0.0,0.0,0.0,0.23,6.12,1.16,771307.8,0.0,1.05,0.95,-0.37206098621597067,1,9.569130090744034,,Normal,Low
TDM2859,Trevor David Mann,ProductionLineWorker,Trevor.David.Mann@dtaa.com,356.0,1008.0,877.0,356.0,1.0,39.0,0.0,0.0,0.0,39.0,356.0,0.0,126.0,51972604.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,62,194,1.0,2.83,0.0,0.11,0.0,0.35,0.0,0.0,0.0,0.0,0.11,2.46,0.87,412480.97,0.0,1.04,0.96,-0.3731728384030067,1,9.54781282079598,,Normal,Low
RTW2758,Raphael Tanner Warren,Technician,Raphael.Tanner.Warren@dtaa.com,356.0,1245.0,1131.0,356.0,1.0,55.0,0.0,0.0,0.0,55.0,356.0,0.0,364.0,328297180.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,104,314,1.0,3.5,0.0,0.15,0.0,1.02,0.0,0.0,0.0,0.0,0.15,3.18,0.91,901915.25,0.0,1.03,0.99,-0.3736880712069496,1,9.541641376184769,,Normal,Low
MMR1864,Macy Madonna Rodgers,HardwareEngineer,Macy.Madonna.Rodgers@dtaa.com,356.0,1796.0,2233.0,677.0,50.0,67.0,0.0,0.0,0.0,67.0,402.0,0.0,1087.0,624510460.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,251,748,1.9,5.04,0.0,0.19,0.0,3.05,0.0,0.0,0.0,0.0,0.19,6.27,1.24,574526.6,0.0,1.02,1.01,-0.37866557904518344,1,9.538036161028359,,Normal,Low
IDL2014,Ishmael Driscoll Logan,TestEngineer,Ishmael.Driscoll.Logan@dtaa.com,356.0,1683.0,1817.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1105.0,34046490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,223,677,1.0,4.73,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,5.1,1.08,30811.3,0.0,0.96,0.99,-0.361714821355354,1,9.513808917272568,,Normal,Low
XBK2623,Xenos Burton Kim,MaterialsEngineer,Xenos.Burton.Kim@dtaa.com,356.0,1556.0,1441.0,356.0,1.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,1058.0,248152110.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,226,687,1.0,4.37,0.0,0.08,0.0,2.97,0.0,0.0,0.0,0.0,0.08,4.05,0.93,234548.31,0.0,1.1,0.99,-0.37679304852928264,1,9.468348411033688,,Normal,Low
MDM2496,Mara Deirdre Morrow,ElectricalEngineer,Mara.Deirdre.Morrow@dtaa.com,356.0,1708.0,2167.0,356.0,1.0,59.0,0.0,0.0,0.0,59.0,693.0,0.0,1059.0,511866850.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,225,687,1.0,4.8,0.0,0.17,0.0,2.97,0.0,0.0,0.0,0.0,0.17,6.09,1.27,483349.25,0.0,1.01,0.98,-0.371661593494032,1,9.463190648350734,,Normal,Low
RCB0302,Ryder Connor Bauer,StockroomClerk,Ryder.Connor.Bauer@dtaa.com,356.0,1032.0,1000.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,523.0,0.0,121.0,3776614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,61,190,1.0,2.9,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,2.81,0.97,31211.68,0.0,0.98,0.96,-0.3699168885879394,1,9.46113455137027,,Normal,Low
PIG2047,Patience Isabella Greene,ComputerProgrammer,Patience.Isabella.Greene@dtaa.com,356.0,1688.0,1822.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,1110.0,33226896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,226,659,1.0,4.74,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,5.12,1.08,29934.14,0.0,1.0,1.03,-0.3735349189004503,1,9.445127743871462,,Normal,Low
SWM0188,Sylvester Wylie Mccarty,ElectricalEngineer,Sylvester.Wylie.Mccarty@dtaa.com,356.0,1622.0,1866.0,377.0,22.0,43.0,0.0,0.0,0.0,43.0,356.0,0.0,1090.0,690845200.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,221,688,1.06,4.56,0.0,0.12,0.0,3.06,0.0,0.0,0.0,0.0,0.12,5.24,1.15,633802.94,0.0,1.07,0.96,-0.37155112253166916,1,9.433888080951505,,Normal,Low
JIM2988,Jane Ila Mcdaniel,Technician,Jane.Ila.Mcdaniel@dtaa.com,356.0,1474.0,1391.0,648.0,11.0,20.0,0.0,0.0,0.0,20.0,356.0,0.0,367.0,286690620.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,123,376,1.82,4.14,0.0,0.06,0.0,1.03,0.0,0.0,0.0,0.0,0.06,3.91,0.94,781173.4,0.0,0.97,0.98,-0.3731938465239535,1,9.425546785284897,,Normal,Low
AIY3991,Athena Iliana Yates,ProductionLineWorker,Athena.Iliana.Yates@dtaa.com,356.0,1248.0,1115.0,633.0,1.0,4.0,0.0,0.0,0.0,4.0,356.0,0.0,122.0,153015310.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,78,235,1.78,3.51,0.0,0.01,0.0,0.34,0.0,0.0,0.0,0.0,0.01,3.13,0.89,1254223.9,0.0,0.99,1.0,-0.372690327484067,1,9.423978131992836,,Normal,Low
NKM2195,Nicole Katell Morgan,ProductionLineWorker,Nicole.Katell.Morgan@dtaa.com,356.0,1264.0,1155.0,659.0,31.0,11.0,0.0,0.0,0.0,11.0,365.0,0.0,120.0,146250660.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,81,247,1.85,3.55,0.0,0.03,0.0,0.34,0.0,0.0,0.0,0.0,0.03,3.24,0.91,1218755.5,0.0,1.0,0.98,-0.37263422386806794,1,9.409579341094505,,Normal,Low
IAA3012,Ira Austin Avery,Supervisor,Ira.Austin.Avery@dtaa.com,356.0,1300.0,1110.0,356.0,1.0,25.0,0.0,0.0,0.0,25.0,356.0,0.0,373.0,210706260.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,105,317,1.0,3.65,0.0,0.07,0.0,1.05,0.0,0.0,0.0,0.0,0.07,3.12,0.85,564896.1,0.0,1.02,0.99,-0.38190850865024206,1,9.389952397394289,,Normal,Low
LCM1480,Larissa Chanda Mooney,Technician,Larissa.Chanda.Mooney@dtaa.com,356.0,1285.0,1114.0,356.0,1.0,36.0,0.0,0.0,0.0,36.0,356.0,0.0,366.0,381478430.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,107,318,1.0,3.61,0.0,0.1,0.0,1.03,0.0,0.0,0.0,0.0,0.1,3.13,0.87,1042290.8,0.0,1.0,1.01,-0.37296535340578335,1,9.371873191087646,,Normal,Low
DLP1445,Davis Lewis Petersen,SystemsEngineer,Davis.Lewis.Petersen@dtaa.com,356.0,1644.0,1626.0,356.0,1.0,18.0,0.0,0.0,0.0,18.0,169.0,0.0,1083.0,259731920.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,677,1.0,4.62,0.0,0.05,0.0,3.04,0.0,0.0,0.0,0.0,0.05,4.57,0.99,239826.31,0.0,1.02,1.02,-0.36946118327523453,1,9.363221172169622,,Normal,Low
WHL3282,Wyatt Honorato Lawson,ProductionLineWorker,Wyatt.Honorato.Lawson@dtaa.com,356.0,1018.0,1182.0,356.0,1.0,7.0,0.0,0.0,0.0,7.0,695.0,0.0,124.0,48508710.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,189,1.0,2.86,0.0,0.02,0.0,0.35,0.0,0.0,0.0,0.0,0.02,3.32,1.16,391199.28,0.0,1.02,1.0,-0.37241806881707945,1,9.354103926089994,,Normal,Low
CTK0947,Chaim Thane Kim,Salesman,Chaim.Thane.Kim@dtaa.com,356.0,1778.0,2651.0,356.0,1.0,87.0,0.0,0.0,0.0,87.0,276.0,0.0,1932.0,402307000.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,382,1125,1.0,4.99,0.0,0.24,0.0,5.43,0.0,0.0,0.0,0.0,0.24,7.45,1.49,208233.44,0.0,1.02,1.02,-0.37372883792301576,1,9.353585309353305,,Normal,Low
SNC1837,Stephen Nash Carey,MechanicalEngineer,Stephen.Nash.Carey@dtaa.com,356.0,1822.0,2074.0,627.0,1.0,17.0,0.0,0.0,0.0,17.0,356.0,0.0,1074.0,587940200.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,246,749,1.76,5.12,0.0,0.05,0.0,3.02,0.0,0.0,0.0,0.0,0.05,5.83,1.14,547430.4,0.0,1.04,0.99,-0.36725185087391293,1,9.32847056777266,,Normal,Low
CRC2747,Candace Rhoda Carter,SystemsEngineer,Candace.Rhoda.Carter@dtaa.com,356.0,1660.0,1889.0,356.0,1.0,57.0,0.0,0.0,0.0,57.0,371.0,0.0,1105.0,690995800.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,225,691,1.0,4.66,0.0,0.16,0.0,3.1,0.0,0.0,0.0,0.0,0.16,5.31,1.14,625335.56,0.0,1.08,0.98,-0.3692216114087403,1,9.30311860945228,,Normal,Low
WAJ2412,William Albert Jacobs,SecurityGuard,William.Albert.Jacobs@dtaa.com,356.0,1861.0,2725.0,630.0,1.0,66.0,0.0,0.0,0.0,66.0,357.0,0.0,1672.0,688339200.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,332,989,1.77,5.23,0.0,0.19,0.0,4.7,0.0,0.0,0.0,0.0,0.19,7.65,1.46,411686.12,0.0,1.11,1.01,-0.36767498517893643,1,9.270691118578753,,Normal,Low
MBH0476,Mara Bell Hurst,Physicist,Mara.Bell.Hurst@dtaa.com,356.0,1624.0,1514.0,356.0,1.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,1108.0,444021280.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,233,703,1.0,4.56,0.0,0.14,0.0,3.11,0.0,0.0,0.0,0.0,0.14,4.25,0.93,400741.2,0.0,1.01,0.99,-0.36900139546833216,1,9.262697743456325,,Normal,Low
FAP0199,Fallon Alexa Pace,SystemsEngineer,Fallon.Alexa.Pace@dtaa.com,356.0,1621.0,1914.0,411.0,56.0,18.0,0.0,0.0,0.0,18.0,411.0,0.0,1074.0,241168910.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,230,688,1.15,4.55,0.0,0.05,0.0,3.02,0.0,0.0,0.0,0.0,0.05,5.38,1.18,224552.06,0.0,1.02,1.0,-0.36905157134241384,1,9.26045982860125,,Normal,Low
KIC2314,Kiona Ivy Clemons,Salesman,Kiona.Ivy.Clemons@dtaa.com,356.0,1956.0,2939.0,648.0,18.0,119.0,0.0,0.0,0.0,119.0,360.0,0.0,1812.0,1571923300.0,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,378,1142,1.82,5.49,0.0,0.33,0.0,5.09,0.0,0.0,0.0,0.0,0.33,8.26,1.5,867507.4,0.0,1.05,0.99,-0.37332685812412997,1,9.256881926648255,,Normal,Low
JLR0632,Jessica Lael Rhodes,ElectricalEngineer,Jessica.Lael.Rhodes@dtaa.com,356.0,1695.0,1781.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,1052.0,31774500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,230,676,1.0,4.76,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,5.0,1.05,30203.9,0.0,1.02,1.02,-0.3708612440927691,1,9.250896921820031,,Normal,Low
DCW0174,Dana Christen Wilkins,ChiefEngineer,Dana.Christen.Wilkins@dtaa.com,356.0,1789.0,2902.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,2190.0,65606860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,395,1208,1.0,5.03,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,8.15,1.62,29957.47,0.0,1.08,0.98,-0.36741666057770067,1,9.228871064547198,,Normal,Low
WJC0470,Wilma Jessamine Cherry,Physicist,Wilma.Jessamine.Cherry@dtaa.com,356.0,1646.0,1523.0,356.0,1.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,1128.0,455406340.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,695,1.0,4.62,0.0,0.11,0.0,3.17,0.0,0.0,0.0,0.0,0.11,4.28,0.93,403729.03,0.0,1.02,1.0,-0.3687384961539341,1,9.205578353409479,,Normal,Low
IJC1553,Iliana Jasmine Cruz,StockroomClerk,Iliana.Jasmine.Cruz@dtaa.com,291.0,819.0,681.0,291.0,1.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,99.0,2851471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,69,186,1.0,2.81,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,2.34,0.83,28802.74,0.0,1.12,1.11,-0.36893813152151894,1,9.201464919769078,,Normal,Low
LDB3087,Laura Deanna Brewer,ElectricalEngineer,Laura.Deanna.Brewer@dtaa.com,356.0,1796.0,2133.0,625.0,1.0,98.0,0.0,0.0,0.0,98.0,357.0,0.0,1053.0,803002000.0,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,255,755,1.76,5.04,0.0,0.28,0.0,2.96,0.0,0.0,0.0,0.0,0.28,5.99,1.19,762584.94,0.0,1.02,1.01,-0.3706520493065329,1,9.195407730885668,,Normal,Low
VJC1974,Vivien Jaden Cleveland,ElectricalEngineer,Vivien.Jaden.Cleveland@dtaa.com,356.0,1677.0,2220.0,356.0,1.0,37.0,0.0,0.0,0.0,37.0,698.0,0.0,1129.0,530758460.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,223,689,1.0,4.71,0.0,0.1,0.0,3.17,0.0,0.0,0.0,0.0,0.1,6.24,1.32,470113.8,0.0,1.02,0.97,-0.3706495495695857,1,9.194744672387674,,Normal,Low
NBL2243,Nathaniel Blaze Love,ProductionLineWorker,Nathaniel.Blaze.Love@dtaa.com,356.0,1007.0,854.0,356.0,1.0,16.0,0.0,0.0,0.0,16.0,356.0,0.0,126.0,217876560.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,65,189,1.0,2.83,0.0,0.04,0.0,0.35,0.0,0.0,0.0,0.0,0.04,2.4,0.85,1729179.0,0.0,1.05,1.03,-0.37177018475853857,1,9.187826816866783,,Normal,Low
LBW3159,Lucy Blythe Warren,ElectricalEngineer,Lucy.Blythe.Warren@dtaa.com,356.0,1861.0,2273.0,708.0,63.0,102.0,0.0,0.0,0.0,102.0,376.0,0.0,1087.0,710033540.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,257,773,1.99,5.23,0.0,0.29,0.0,3.05,0.0,0.0,0.0,0.0,0.29,6.38,1.22,653204.75,0.0,1.02,1.0,-0.37053879804409695,1,9.16536768525198,,Normal,Low
HQB0118,Henry Quinlan Burnett,AdministrativeAssistant,Henry.Quinlan.Burnett@dtaa.com,356.0,1696.0,2285.0,356.0,1.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,1348.0,40441652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,273,818,1.0,4.76,0.0,0.0,0.0,3.79,0.0,0.0,0.0,0.0,0.0,6.42,1.35,30001.22,0.0,1.02,1.0,-0.3623746958572446,1,9.15697206764204,,Normal,Low
DAM2954,Denton Austin Mooney,Salesman,Denton.Austin.Mooney@dtaa.com,356.0,1950.0,2706.0,639.0,1.0,97.0,0.0,0.0,0.0,97.0,175.0,0.0,1795.0,815254850.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,375,1141,1.79,5.48,0.0,0.27,0.0,5.04,0.0,0.0,0.0,0.0,0.27,7.6,1.39,454180.97,0.0,0.94,0.99,-0.3729113736792144,1,9.156929761400065,,Normal,Low
SIP2907,Sarah Ivy Paul,Technician,Sarah.Ivy.Paul@dtaa.com,356.0,1518.0,1382.0,630.0,1.0,31.0,0.0,0.0,0.0,31.0,356.0,0.0,365.0,310249820.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,123,373,1.77,4.26,0.0,0.09,0.0,1.03,0.0,0.0,0.0,0.0,0.09,3.88,0.91,849999.5,0.0,1.01,0.99,-0.3720491089020269,1,9.156645108623177,,Normal,Low
