user_id,employee_name,role,email,days_active,total_lifetime_hours,total_activity,login_count,login_per_day,unique_pcs,avg_active_hours_per_day,actions_per_hour,after_hours_activity,weekend_activity,file_access_count,file_copy_count,removable_uploads,removable_downloads,decoy_access_count,avg_email_size,email_sent_count,total_email_size,attachment_count,activity_per_day,device_activity_count,device_connect_count,device_disconnect_count,device_unique_pcs,device_after_hours,device_weekend_usage,device_usage_per_day,connect_disconnect_ratio,avg_session_duration,window_7_days,window_30_days,baseline_90_days,drift_7d_vs_30d,drift_30d_vs_90d,file_access_per_day,file_copy_per_day,email_sent_per_day,usb_upload_per_day,usb_download_per_day,device_connect_per_day,device_disconnect_per_day,decoy_access_per_day
JAS1907,Jaime Aspen Stewart,Physicist,Jaime.Aspen.Stewart@dtaa.com,356.0,1768.0,1897.0,631.0,1.77,1.0,4.97,1.07,0.0,0.0,166.0,0.0,0.0,0.0,166.0,771605.6,1100.0,848766200.0,972.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,249,770,1.0,0.97,0.47,0.0,3.09,0.0,0.0,0.0,0.0,0.47
WSA1765,William Sean Allen,ITAdmin,William.Sean.Allen@dtaa.com,356.0,2632.0,13089.0,1432.0,4.02,931.0,7.39,4.97,2124.0,0.0,2773.0,1146.0,853.0,1427.0,493.0,196265.1,1322.0,259462480.0,335.0,36.77,2012.0,1006.0,1006.0,876.0,1668.0,0.0,5.65,1.0,0.036856227,135,646,1955,0.89,0.99,7.79,3.22,3.71,2.4,4.01,2.83,2.83,1.38
NNP0229,Nola Nell Pope,SoftwareQualityEngineer,Nola.Nell.Pope@dtaa.com,356.0,1304.0,1107.0,376.0,1.06,21.0,3.66,0.85,304.0,0.0,55.0,0.0,0.0,0.0,55.0,862872.6,372.0,320988600.0,353.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,105,322,0.98,0.98,0.15,0.0,1.04,0.0,0.0,0.0,0.0,0.15
XAR1011,Xena Ayanna Robbins,Manager,Xena.Ayanna.Robbins@dtaa.com,356.0,1769.0,2423.0,356.0,1.0,1.0,4.97,1.37,356.0,0.0,39.0,0.0,0.0,0.0,39.0,381944.7,1672.0,638611500.0,642.0,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,338,981,1.01,1.03,0.11,0.0,4.7,0.0,0.0,0.0,0.0,0.11
RLB1334,Rae Lareina Barber,TestEngineer,Rae.Lareina.Barber@dtaa.com,356.0,2114.0,5843.0,768.0,2.16,118.0,5.94,2.76,391.0,0.0,1584.0,221.0,591.0,416.0,577.0,712039.06,1088.0,774698430.0,859.0,16.41,784.0,395.0,389.0,1.0,109.0,0.0,2.2,1.02,0.48035705,110,377,1127,1.25,1.0,4.45,0.62,3.06,1.66,1.17,1.11,1.09,1.62
HJD3439,Holmes John Duran,Salesman,Holmes.John.Duran@dtaa.com,356.0,2969.0,10108.0,686.0,1.93,41.0,8.34,3.4,360.0,0.0,471.0,204.0,160.0,249.0,62.0,642207.06,1907.0,1224688900.0,1340.0,28.39,6071.0,3045.0,3026.0,1.0,564.0,0.0,17.05,1.01,0.21510716,188,802,2364,1.0,1.02,1.32,0.57,5.36,0.45,0.7,8.55,8.5,0.17
WAH3836,Winter Adele Hahn,Supervisor,Winter.Adele.Hahn@dtaa.com,356.0,1283.0,1112.0,356.0,1.0,1.0,3.6,0.87,356.0,0.0,35.0,0.0,0.0,0.0,35.0,778182.2,365.0,284036480.0,321.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,109,325,1.06,1.01,0.1,0.0,1.03,0.0,0.0,0.0,0.0,0.1
VAD2639,Vernon Ali Dixon,HardwareEngineer,Vernon.Ali.Dixon@dtaa.com,369.0,1750.0,2071.0,440.0,1.19,1.0,4.74,1.18,515.0,20.0,0.0,0.0,0.0,0.0,0.0,29650.82,1116.0,33090312.0,0.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,235,678,0.97,1.04,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0
GIB0207,Gisela Ivana Bolton,Director,Gisela.Ivana.Bolton@dtaa.com,356.0,1858.0,2868.0,356.0,1.0,1.0,5.22,1.54,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29996.96,2156.0,64673450.0,0.0,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,418,1222,1.0,1.03,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0
DJR2389,Dillon Josiah Roy,ChiefEngineer,Dillon.Josiah.Roy@dtaa.com,356.0,1826.0,3011.0,356.0,1.0,1.0,5.13,1.65,356.0,0.0,13.0,0.0,0.0,0.0,13.0,165024.34,2286.0,377245660.0,314.0,8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,418,1256,1.02,1.0,0.04,0.0,6.42,0.0,0.0,0.0,0.0,0.04
PEB3161,Paul Edward Brown,ElectricalEngineer,Paul.Edward.Brown@dtaa.com,356.0,1609.0,1829.0,356.0,1.0,1.0,4.52,1.14,356.0,0.0,31.0,0.0,0.0,0.0,31.0,382091.97,1086.0,414951870.0,427.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,227,685,1.04,0.99,0.09,0.0,3.05,0.0,0.0,0.0,0.0,0.09
BHS1917,Buffy Helen Solomon,Mathematician,Buffy.Helen.Solomon@dtaa.com,356.0,1613.0,1515.0,356.0,1.0,1.0,4.53,0.94,0.0,0.0,59.0,0.0,0.0,0.0,59.0,399125.16,1100.0,439037660.0,506.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,235,688,1.02,1.02,0.17,0.0,3.09,0.0,0.0,0.0,0.0,0.17
DKS1509,Denton Kelly Snider,ProductionLineWorker,Denton.Kelly.Snider@dtaa.com,356.0,1009.0,833.0,356.0,1.0,1.0,2.83,0.83,356.0,0.0,0.0,0.0,0.0,0.0,0.0,28721.75,121.0,3475332.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,62,187,1.04,0.99,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0
KMS1530,Kasper Mohammad Stokes,ProductionLineWorker,Kasper.Mohammad.Stokes@dtaa.com,356.0,1241.0,1130.0,627.0,1.76,1.0,3.49,0.91,356.0,0.0,24.0,0.0,0.0,0.0,24.0,1050009.1,123.0,129151130.0,185.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,76,238,1.07,0.96,0.07,0.0,0.35,0.0,0.0,0.0,0.0,0.07
SHS3176,Signe Hedwig Sampson,SystemsEngineer,Signe.Hedwig.Sampson@dtaa.com,356.0,1589.0,1918.0,356.0,1.0,1.0,4.46,1.21,348.0,0.0,123.0,0.0,0.0,0.0,123.0,699515.75,1091.0,763171700.0,912.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,235,707,1.02,1.0,0.35,0.0,3.06,0.0,0.0,0.0,0.0,0.35
SGM2153,Shad Guy Morgan,StockroomClerk,Shad.Guy.Morgan@dtaa.com,301.0,849.0,721.0,301.0,1.0,1.0,2.82,0.85,301.0,0.0,11.0,0.0,0.0,0.0,11.0,999446.5,108.0,107940220.0,110.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,67,185,1.09,1.09,0.04,0.0,0.36,0.0,0.0,0.0,0.0,0.04
GNG2812,Guy Nicolas Gilliam,ProductionLineWorker,Guy.Nicolas.Gilliam@dtaa.com,356.0,1008.0,833.0,355.0,1.0,1.0,2.83,0.83,355.0,0.0,0.0,0.0,0.0,0.0,0.0,30180.02,123.0,3712143.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,186,1.02,1.02,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0
BRS0333,Bianca Rebecca Schultz,Supervisor,Bianca.Rebecca.Schultz@dtaa.com,356.0,1294.0,1124.0,356.0,1.0,1.0,3.63,0.87,356.0,0.0,41.0,0.0,0.0,0.0,41.0,474006.72,371.0,175856500.0,223.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,109,323,1.02,1.01,0.12,0.0,1.04,0.0,0.0,0.0,0.0,0.12
DAS3775,Dorian Alec Sims,Salesman,Dorian.Alec.Sims@dtaa.com,356.0,2677.0,7199.0,356.0,1.0,1.0,7.52,2.69,356.0,0.0,1086.0,477.0,353.0,622.0,111.0,610183.3,1803.0,1100160500.0,1246.0,20.22,2146.0,1077.0,1069.0,1.0,100.0,0.0,6.03,1.01,0.45672253,129,546,1595,1.01,1.03,3.05,1.34,5.06,0.99,1.75,3.03,3.0,0.31
TMC3659,Tanisha Michelle Christensen,ProductionLineWorker,Tanisha.Michelle.Christensen@dtaa.com,388.0,3546.0,10479.0,862.0,2.22,151.0,9.14,2.96,458.0,96.0,1141.0,294.0,351.0,557.0,233.0,1642600.8,133.0,218465920.0,221.0,27.01,6683.0,3348.0,3335.0,1.0,1024.0,433.0,17.22,1.0,0.24276987,169,537,1618,1.35,1.0,2.94,0.76,0.34,0.9,1.44,8.63,8.6,0.6
YKM3542,Yolanda Kessie Matthews,Scientist,Yolanda.Kessie.Matthews@dtaa.com,402.0,2089.0,2588.0,852.0,2.12,109.0,5.2,1.24,441.0,136.0,54.0,0.0,0.0,0.0,54.0,646238.44,1241.0,801981900.0,968.0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,287,879,0.91,0.98,0.13,0.0,3.09,0.0,0.0,0.0,0.0,0.13
PMG2513,Porter Mason Gray,MaterialsEngineer,Porter.Mason.Gray@dtaa.com,356.0,1580.0,1784.0,356.0,1.0,1.0,4.44,1.13,356.0,0.0,0.0,0.0,0.0,0.0,0.0,30187.05,1072.0,32360514.0,0.0,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,221,674,1.01,0.98,0.0,0.0,3.01,0.0,0.0,0.0,0.0,0.0
ATR1677,Astra Tanya Reynolds,Technician,Astra.Tanya.Reynolds@dtaa.com,384.0,1532.0,1306.0,462.0,1.2,76.0,3.99,0.85,412.0,54.0,43.0,0.0,0.0,0.0,43.0,188497.44,389.0,73325500.0,91.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,110,355,1.05,0.93,0.11,0.0,1.01,0.0,0.0,0.0,0.0,0.11
MJB3866,Mannix Jerry Burns,Mathematician,Mannix.Jerry.Burns@dtaa.com,356.0,1488.0,1846.0,356.0,1.0,1.0,4.18,1.24,356.0,0.0,34.0,0.0,0.0,0.0,34.0,485164.62,1100.0,533681120.0,558.0,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,231,686,1.04,1.01,0.1,0.0,3.09,0.0,0.0,0.0,0.0,0.1
VJM1336,Velma Jemima Mccall,TestEngineer,Velma.Jemima.Mccall@dtaa.com,356.0,1599.0,1861.0,356.0,1.0,1.0,4.49,1.16,356.0,0.0,43.0,0.0,0.0,0.0,43.0,459569.88,1106.0,508284300.0,504.0,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,232,700,1.01,0.99,0.12,0.0,3.11,0.0,0.0,0.0,0.0,0.12
AHC3277,Amery Hyatt Chapman,ProductionLineWorker,Amery.Hyatt.Chapman@dtaa.com,356.0,1006.0,1112.0,356.0,1.0,1.0,2.83,1.11,635.0,0.0,2.0,0.0,0.0,0.0,2.0,574620.6,119.0,68379860.0,71.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,189,1.02,1.0,0.01,0.0,0.33,0.0,0.0,0.0,0.0,0.01
RCV1311,Rhonda Cailin Vincent,SystemsEngineer,Rhonda.Cailin.Vincent@dtaa.com,356.0,1635.0,1882.0,355.0,1.0,1.0,4.59,1.15,355.0,0.0,72.0,0.0,0.0,0.0,72.0,443322.7,1100.0,487654940.0,569.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,233,672,0.96,1.04,0.2,0.0,3.09,0.0,0.0,0.0,0.0,0.2
VKM2376,Vera Kessie Marsh,LabManager,Vera.Kessie.Marsh@dtaa.com,356.0,1734.0,2571.0,381.0,1.07,26.0,4.87,1.48,365.0,0.0,165.0,0.0,0.0,0.0,165.0,703578.2,1660.0,1167939700.0,1282.0,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,345,1032,1.02,1.0,0.46,0.0,4.66,0.0,0.0,0.0,0.0,0.46
JMG3704,Jane Maia Golden,ProductionLineWorker,Jane.Maia.Golden@dtaa.com,356.0,987.0,851.0,356.0,1.0,1.0,2.77,0.86,356.0,0.0,12.0,0.0,0.0,0.0,12.0,761622.6,127.0,96726070.0,110.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,188,1.02,1.01,0.03,0.0,0.36,0.0,0.0,0.0,0.0,0.03
SCF0330,Shelly Carissa Fitzpatrick,MechanicalEngineer,Shelly.Carissa.Fitzpatrick@dtaa.com,356.0,1611.0,1831.0,356.0,1.0,1.0,4.53,1.14,356.0,0.0,13.0,0.0,0.0,0.0,13.0,197390.73,1106.0,218314160.0,185.0,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,231,682,1.02,1.02,0.04,0.0,3.11,0.0,0.0,0.0,0.0,0.04
NNB3989,Norman Nathaniel Barrera,ProductionLineWorker,Norman.Nathaniel.Barrera@dtaa.com,356.0,1009.0,824.0,356.0,1.0,1.0,2.83,0.82,356.0,0.0,0.0,0.0,0.0,0.0,0.0,28047.66,112.0,3141338.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,62,187,0.97,0.99,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
BCS2912,Blair Cally Simpson,Technician,Blair.Cally.Simpson@dtaa.com,356.0,1464.0,1373.0,632.0,1.78,1.0,4.11,0.94,356.0,0.0,21.0,0.0,0.0,0.0,21.0,534181.56,364.0,194442080.0,230.0,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,116,362,0.89,0.96,0.06,0.0,1.02,0.0,0.0,0.0,0.0,0.06
RDF1248,Rina Deborah Frazier,ElectricalEngineer,Rina.Deborah.Frazier@dtaa.com,356.0,1837.0,2186.0,642.0,1.8,1.0,5.16,1.19,356.0,0.0,54.0,0.0,0.0,0.0,54.0,618989.25,1134.0,701933800.0,783.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,239,742,1.06,0.97,0.15,0.0,3.19,0.0,0.0,0.0,0.0,0.15
ARH2262,Angelica Risa Hoffman,Salesman,Angelica.Risa.Hoffman@dtaa.com,356.0,1867.0,2524.0,356.0,1.0,1.0,5.24,1.35,356.0,0.0,26.0,0.0,0.0,0.0,26.0,184118.22,1786.0,328835140.0,334.0,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,349,1044,0.99,1.0,0.07,0.0,5.02,0.0,0.0,0.0,0.0,0.07
KNM1318,Kareem Nicholas Mullins,ElectricalEngineer,Kareem.Nicholas.Mullins@dtaa.com,356.0,1623.0,1797.0,356.0,1.0,1.0,4.56,1.11,356.0,0.0,17.0,0.0,0.0,0.0,17.0,242786.2,1068.0,259295660.0,252.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,229,690,1.03,1.0,0.05,0.0,3.0,0.0,0.0,0.0,0.0,0.05
HDP1890,Hadley Desiree Poole,Technician,Hadley.Desiree.Poole@dtaa.com,420.0,1887.0,1948.0,819.0,1.95,49.0,4.49,1.03,461.0,165.0,223.0,0.0,0.0,0.0,223.0,582843.3,445.0,259365280.0,320.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,159,445,1.13,1.07,0.53,0.0,1.06,0.0,0.0,0.0,0.0,0.53
KSS2068,Keane Samuel Stone,WebDeveloper,Keane.Samuel.Stone@dtaa.com,356.0,1649.0,1866.0,356.0,1.0,1.0,4.63,1.13,356.0,0.0,66.0,0.0,0.0,0.0,66.0,511192.28,1088.0,556177200.0,541.0,5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,232,698,0.94,1.0,0.19,0.0,3.06,0.0,0.0,0.0,0.0,0.19
RGM3111,Rachel Georgia Maldonado,SystemsEngineer,Rachel.Georgia.Maldonado@dtaa.com,356.0,1599.0,1930.0,356.0,1.0,1.0,4.49,1.21,356.0,0.0,101.0,0.0,0.0,0.0,101.0,555669.5,1117.0,620682800.0,663.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,234,698,1.02,1.01,0.28,0.0,3.14,0.0,0.0,0.0,0.0,0.28
FAW1969,Farrah Angelica Welch,ElectricalEngineer,Farrah.Angelica.Welch@dtaa.com,356.0,1898.0,2853.0,672.0,1.89,34.0,5.33,1.5,720.0,0.0,373.0,0.0,0.0,0.0,373.0,525246.7,1088.0,571468400.0,577.0,8.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,279,841,1.04,1.0,1.05,0.0,3.06,0.0,0.0,0.0,0.0,1.05
DAR0388,Driscoll Ahmed Rowe,AdministrativeAssistant,Driscoll.Ahmed.Rowe@dtaa.com,356.0,1695.0,2660.0,400.0,1.12,37.0,4.76,1.57,431.0,0.0,476.0,0.0,0.0,0.0,476.0,498212.9,1353.0,674082100.0,812.0,7.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,302,900,1.05,1.01,1.34,0.0,3.8,0.0,0.0,0.0,0.0,1.34
MCT1067,Marcia Celeste Tyler,Mathematician,Marcia.Celeste.Tyler@dtaa.com,356.0,1615.0,1799.0,356.0,1.0,1.0,4.54,1.11,356.0,0.0,18.0,0.0,0.0,0.0,18.0,378140.75,1069.0,404232450.0,455.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,230,653,1.02,1.06,0.05,0.0,3.0,0.0,0.0,0.0,0.0,0.05
ASS0280,Alana Shelley Stephens,MechanicalEngineer,Alana.Shelley.Stephens@dtaa.com,356.0,1839.0,2129.0,642.0,1.8,1.0,5.17,1.16,356.0,0.0,41.0,0.0,0.0,0.0,41.0,807703.06,1090.0,880396300.0,1002.0,5.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,247,744,1.01,1.0,0.12,0.0,3.06,0.0,0.0,0.0,0.0,0.12
NOD1261,Noel Odessa Day,ComputerProgrammer,Noel.Odessa.Day@dtaa.com,152.0,723.0,778.0,152.0,1.0,1.0,4.76,1.08,152.0,0.0,18.0,0.0,0.0,0.0,18.0,556759.1,456.0,253882160.0,256.0,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,253,682,1.12,1.11,0.12,0.0,3.0,0.0,0.0,0.0,0.0,0.12
ENS1748,Edward Nero Sexton,SecurityGuard,Edward.Nero.Sexton@dtaa.com,494.0,2768.0,13335.0,891.0,1.8,1.0,5.6,4.82,494.0,375.0,3962.0,1713.0,1292.0,2225.0,445.0,548357.5,2380.0,1305090800.0,1529.0,26.99,378.0,190.0,188.0,1.0,29.0,113.0,0.77,1.01,0.5115854,174,717,2302,1.04,0.93,8.02,3.47,4.82,2.62,4.5,0.38,0.38,0.9
EPI3052,Eric Price Ingram,ITAdmin,Eric.Price.Ingram@dtaa.com,362.0,2739.0,13130.0,1488.0,4.11,935.0,7.57,4.79,2174.0,11.0,2604.0,1184.0,863.0,1448.0,293.0,746904.2,1385.0,1034462200.0,1017.0,36.27,1984.0,992.0,992.0,865.0,1602.0,0.0,5.48,1.0,0.038442127,144,637,1960,0.97,0.98,7.19,3.27,3.83,2.38,4.0,2.74,2.74,0.81
AGS0063,Asher Garrett Sheppard,AdministrativeAssistant,Asher.Garrett.Sheppard@dtaa.com,356.0,1655.0,1721.0,355.0,1.0,1.0,4.65,1.04,0.0,0.0,45.0,0.0,0.0,0.0,45.0,474178.3,1321.0,626389570.0,616.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,271,818,1.03,0.99,0.13,0.0,3.71,0.0,0.0,0.0,0.0,0.13
RCS2064,Raphael Connor Strickland,SoftwareDeveloper,Raphael.Connor.Strickland@dtaa.com,433.0,3018.0,5948.0,891.0,2.06,109.0,6.97,1.97,444.0,229.0,910.0,157.0,139.0,264.0,507.0,629864.9,1358.0,855356500.0,810.0,13.74,1785.0,899.0,886.0,1.0,82.0,239.0,4.12,1.01,0.4893849,107,444,1379,1.03,0.97,2.1,0.36,3.14,0.32,0.61,2.08,2.05,1.17
SED0972,Skyler Evangeline Dennis,Technician,Skyler.Evangeline.Dennis@dtaa.com,356.0,1287.0,1055.0,356.0,1.0,1.0,3.62,0.82,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29210.64,343.0,10019250.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,103,313,1.04,0.99,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0
AID2774,Audra Illiana Dalton,StockroomClerk,Audra.Illiana.Dalton@dtaa.com,356.0,1128.0,963.0,451.0,1.27,83.0,3.17,0.85,375.0,0.0,12.0,0.0,0.0,0.0,12.0,1184138.6,125.0,148017330.0,175.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,78,222,1.04,1.05,0.03,0.0,0.35,0.0,0.0,0.0,0.0,0.03
APS1968,August Prescott Solomon,ElectricalEngineer,August.Prescott.Solomon@dtaa.com,375.0,1849.0,2809.0,375.0,1.0,1.0,4.93,1.52,743.0,22.0,179.0,49.0,36.0,74.0,69.0,723065.8,1134.0,819956600.0,817.0,7.49,219.0,110.0,109.0,1.0,13.0,2.0,0.58,1.01,0.6936086,76,262,791,1.24,0.99,0.48,0.13,3.02,0.1,0.2,0.29,0.29,0.18
DBR1798,Derek Benjamin Rowe,ComputerScientist,Derek.Benjamin.Rowe@dtaa.com,356.0,1567.0,1882.0,356.0,1.0,1.0,4.4,1.2,356.0,0.0,55.0,0.0,0.0,0.0,55.0,181016.05,1115.0,201832900.0,224.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,239,719,1.0,1.0,0.15,0.0,3.13,0.0,0.0,0.0,0.0,0.15
BWK0172,Benjamin Wylie Kane,ChiefEngineer,Benjamin.Wylie.Kane@dtaa.com,356.0,1920.0,3410.0,356.0,1.0,1.0,5.39,1.78,712.0,0.0,130.0,0.0,0.0,0.0,130.0,382616.75,2212.0,846348200.0,980.0,9.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,409,1235,0.96,0.99,0.37,0.0,6.21,0.0,0.0,0.0,0.0,0.37
CSB0827,Carter Stewart Butler,TestEngineer,Carter.Stewart.Butler@dtaa.com,356.0,1642.0,1798.0,356.0,1.0,1.0,4.61,1.1,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29996.26,1086.0,32575932.0,0.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,217,663,1.08,0.98,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0
ASH1710,Audra Serina Hunt,ChiefEngineer,Audra.Serina.Hunt@dtaa.com,356.0,2001.0,2910.0,356.0,1.0,1.0,5.62,1.45,356.0,0.0,45.0,0.0,0.0,0.0,45.0,225560.45,2153.0,485631680.0,448.0,8.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,405,1227,1.1,0.99,0.13,0.0,6.05,0.0,0.0,0.0,0.0,0.13
KOB2624,Kimberley Olivia Barlow,ElectricalEngineer,Kimberley.Olivia.Barlow@dtaa.com,356.0,1621.0,1765.0,356.0,1.0,1.0,4.55,1.09,356.0,0.0,0.0,0.0,0.0,0.0,0.0,29789.13,1053.0,31367956.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,230,682,1.02,1.01,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0
DEL0913,Derek Emmanuel Leblanc,Salesman,Derek.Emmanuel.Leblanc@dtaa.com,356.0,1816.0,2625.0,356.0,1.0,1.0,5.1,1.45,356.0,0.0,91.0,0.0,0.0,0.0,91.0,375250.2,1822.0,683705860.0,675.0,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,334,1036,0.97,0.97,0.26,0.0,5.12,0.0,0.0,0.0,0.0,0.26
OKG1889,Oliver Kermit Griffith,MechanicalEngineer,Oliver.Kermit.Griffith@dtaa.com,358.0,2208.0,7356.0,758.0,2.12,86.0,6.17,3.33,430.0,2.0,1844.0,809.0,619.0,1046.0,179.0,614496.75,1117.0,686392900.0,717.0,20.55,733.0,367.0,366.0,1.0,128.0,0.0,2.05,1.0,0.5153514,91,417,1221,0.93,1.02,5.15,2.26,3.12,1.73,2.92,1.03,1.02,0.5
WZR3948,Wayne Zahir Rush,ProductionLineWorker,Wayne.Zahir.Rush@dtaa.com,356.0,1523.0,15597.0,371.0,1.04,16.0,4.28,10.24,357.0,0.0,5934.0,2673.0,1991.0,3380.0,563.0,345263.3,117.0,40395810.0,46.0,43.81,774.0,388.0,386.0,1.0,66.0,0.0,2.17,1.01,0.6463565,124,366,1353,1.45,0.81,16.67,7.51,0.33,5.59,9.49,1.09,1.08,1.58
IHD1978,Ishmael Hammett Dean,MaterialsEngineer,Ishmael.Hammett.Dean@dtaa.com,356.0,1556.0,1447.0,356.0,1.0,1.0,4.37,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30077.86,1091.0,32814942.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,226,684,1.04,0.99,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0
MMC1084,Mechelle Melissa Chapman,SoftwareDeveloper,Mechelle.Melissa.Chapman@dtaa.com,356.0,1976.0,4268.0,385.0,1.08,29.0,5.55,2.16,290.0,0.0,776.0,331.0,246.0,435.0,95.0,731349.06,1075.0,786200260.0,808.0,11.99,730.0,367.0,363.0,1.0,12.0,0.0,2.05,1.01,0.5799778,69,301,883,0.98,1.02,2.18,0.93,3.02,0.69,1.22,1.03,1.02,0.27
BLY1039,Beau Lars York,SecurityGuard,Beau.Lars.York@dtaa.com,356.0,1822.0,2562.0,356.0,1.0,1.0,5.12,1.41,356.0,0.0,94.0,0.0,0.0,0.0,94.0,356477.9,1756.0,625975230.0,642.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,337,989,1.02,1.02,0.26,0.0,4.93,0.0,0.0,0.0,0.0,0.26
YCL2166,Yoshio Curran Leon,StockroomClerk,Yoshio.Curran.Leon@dtaa.com,356.0,1012.0,832.0,356.0,1.0,1.0,2.84,0.82,356.0,0.0,0.0,0.0,0.0,0.0,0.0,31440.18,120.0,3772822.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,63,188,1.02,1.01,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0
NHV2004,Nomlanga Hanae Vargas,ComputerScientist,Nomlanga.Hanae.Vargas@dtaa.com,229.0,1225.0,1387.0,419.0,1.83,23.0,5.35,1.13,250.0,0.0,10.0,0.0,0.0,0.0,10.0,30976.71,708.0,21931508.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,275,753,1.06,1.1,0.04,0.0,3.09,0.0,0.0,0.0,0.0,0.04
